사용월,호선명,지하철역,04시-05시 승차인원,04시-05시 하차인원,05시-06시 승차인원,05시-06시 하차인원,06시-07시 승차인원,06시-07시 하차인원,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,09시-10시 승차인원,09시-10시 하차인원,10시-11시 승차인원,10시-11시 하차인원,11시-12시 승차인원,11시-12시 하차인원,12시-13시 승차인원,12시-13시 하차인원,13시-14시 승차인원,13시-14시 하차인원,14시-15시 승차인원,14시-15시 하차인원,15시-16시 승차인원,15시-16시 하차인원,16시-17시 승차인원,16시-17시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원,21시-22시 승차인원,21시-22시 하차인원,22시-23시 승차인원,22시-23시 하차인원,23시-24시 승차인원,23시-24시 하차인원,00시-01시 승차인원,00시-01시 하차인원,01시-02시 승차인원,01시-02시 하차인원,02시-03시 승차인원,02시-03시 하차인원,03시-04시 승차인원,03시-04시 하차인원,작업일자
201601,8호선,강동구청,0,0,3820,864,10309,5145,30418,12763,40624,38352,22682,15453,15360,11563,15541,10006,15316,11896,16079,13212,14742,13817,15561,14865,15257,18266,18018,20997,30644,31481,14299,30366,9798,19088,9111,17289,6242,17344,2317,9542,275,3287,0,3,0,0,0,0,20160208
201601,8호선,몽촌토성,1,0,1728,722,3734,4564,9255,9663,14471,31298,9757,14342,7713,9002,7399,9521,8885,9290,9721,10134,9765,9652,10683,9530,11735,10051,13220,11900,24173,15427,13150,13150,9359,8386,8909,7053,7148,7313,2946,3937,279,1463,0,0,0,0,0,0,20160208
201601,8호선,잠실,18,0,1501,1841,3267,11071,6744,24366,9302,59465,7824,33766,7538,20242,9699,27162,11988,25108,15594,29319,19223,27320,25507,27565,30546,25217,39524,26056,53171,31242,38715,22493,35363,11477,32104,8020,25566,6843,10088,4222,1167,1487,0,60,0,0,0,0,20160208
201601,8호선,석촌,0,0,3006,865,6814,5250,20656,9314,32296,29138,17185,22055,12563,14073,12868,10317,14152,11982,15043,12529,13451,14169,14047,13480,15199,15732,17813,17483,24844,27795,15478,26017,9793,16404,10674,15016,8324,12801,3437,9462,480,2550,0,113,0,0,0,0,20160208
201601,8호선,송파,3,0,1651,749,4200,3202,10508,5325,15616,19856,9140,11596,7045,7469,7304,5686,8989,6908,8490,7386,8398,7692,8282,7519,9367,8111,10953,9190,16580,12741,7672,11287,4989,7366,4799,7360,3999,6193,1502,4474,195,934,1,92,0,0,0,0,20160208
201601,8호선,가락시장,9,0,2108,1786,3933,5242,7854,11086,11757,39943,9432,16869,8557,10299,9419,9667,9518,9725,10573,10957,10951,10525,12188,11134,12591,10768,14523,12495,25587,17661,13701,14539,9896,10562,9867,8930,9097,7413,4361,4964,840,2263,2,464,0,0,0,0,20160208
201601,8호선,문정,0,0,1417,1721,4298,21086,12074,12933,17860,20923,10347,9113,7021,5619,7018,5554,7314,5251,8116,6055,7544,5835,8148,7117,13202,7590,24390,9878,20202,12386,9687,12672,6542,8351,5637,6986,5716,7722,1905,4542,243,1316,0,0,0,0,0,0,20160208
201601,8호선,장지,1,1,3430,2402,12591,16339,27085,17584,35232,48337,20853,31946,15029,16581,14476,17977,16554,21633,18434,19350,18141,18724,22168,20104,27222,20990,37716,25264,48438,30854,29585,29822,19749,18921,17578,18195,20136,15496,5220,9403,714,2738,0,0,0,0,0,0,20160208
201601,8호선,복정,3,0,1703,2022,5576,14917,17163,11275,23370,16891,12775,11831,7973,8145,8690,6362,9266,6100,9953,5765,10577,5975,11513,5311,14490,5934,21170,7572,23417,11392,13518,12910,9006,7858,6864,7234,5803,6806,2222,3833,313,1444,0,0,0,0,0,0,20160208
201601,8호선,산성,1,0,5203,743,11023,3568,27014,3783,38368,7281,20690,5769,12771,6108,11787,5694,11702,6455,11078,7197,10125,7937,9009,9824,9071,13363,10315,15800,9397,23887,5193,24144,3645,17687,3318,16833,2174,17598,1047,10551,200,3392,0,25,0,0,0,0,20160208
201601,8호선,남한산성입구,47,0,9482,1277,20574,4726,53058,11642,67985,23606,36494,14758,23819,11127,21125,10048,21475,11895,20102,13584,17702,13964,16584,17364,16654,21329,19370,24629,25939,38562,13608,39532,8927,26796,6862,25565,4699,27814,1922,17238,322,4969,0,7,0,0,0,0,20160208
201601,8호선,단대오거리,8,0,8483,1474,17441,5402,44222,11426,56953,21927,31069,11390,19539,9106,19240,8941,19969,11895,19150,11680,16741,14321,15676,15607,16256,21347,17050,23356,24239,39569,15682,40265,10181,28621,8185,25635,5796,25735,2699,16998,410,4542,1,170,0,0,0,0,20160208
201601,8호선,신흥,1,0,4778,456,8026,2278,15484,2630,19664,5290,12506,5914,8732,5360,8515,5378,9049,7516,8577,9977,8202,11009,9283,10532,10096,12033,10164,12652,9077,17649,6154,17823,4799,12220,4359,10980,3302,9988,1756,6778,266,1811,0,250,0,0,0,0,20160208
201601,8호선,수진,1,0,3161,538,6248,2138,13407,2771,18756,8208,11045,7176,7989,5681,7860,6449,9281,6157,8858,8577,8689,9144,9088,8864,9570,8579,9596,10237,9564,13628,6801,13090,5087,8263,4531,7748,3192,7819,1652,4947,181,1567,2,207,0,0,0,0,20160208
201601,8호선,모란,7,0,2246,254,2507,2385,7230,4003,8930,7096,5921,4959,5969,5076,6499,5997,8662,6399,9706,6902,9629,6611,9932,6965,10481,6823,10600,7631,11215,8433,7200,6920,5139,4380,5046,3633,4472,3327,2690,2293,602,1219,0,354,0,0,0,0,20160208
201601,9호선,개화,4,0,2596,160,12428,1971,38011,3475,27775,5236,13477,3239,10800,2718,8976,2717,7811,2989,6902,3749,6128,4420,5759,5434,6266,6769,8056,7744,9675,11295,4635,17464,2744,11438,2302,8020,1172,7933,462,5471,155,1719,2,78,0,0,0,0,20160208
201601,9호선,김포공항,10,0,2374,2099,4398,11542,11056,16285,12956,17862,9991,17410,7965,17345,10487,19224,12667,20958,13718,22142,14811,23699,17812,21379,17578,21766,19178,25967,25309,27738,21350,22637,18581,10379,15024,7033,17222,5818,7239,3470,322,2164,1,117,0,0,0,0,20160208
201601,9호선,공항시장,1,0,2386,381,4276,1410,8491,1874,10444,3693,6177,3378,4988,3497,4670,3200,5350,3540,5090,4427,4626,4685,4857,5693,4626,5982,4857,7318,5307,10349,3281,10958,2711,7553,2507,6512,1883,7330,1126,5543,196,1569,1,105,0,0,0,0,20160208
201601,9호선,신방화,1,0,4624,647,13210,3600,30174,3770,32535,9009,18316,6405,13517,5942,12170,5398,12659,7387,12200,8103,10582,8911,9721,10693,10109,13239,11026,15595,11648,23247,6696,26938,5289,18639,4663,15547,3394,17682,1591,12725,312,4040,2,82,0,0,0,0,20160208
201601,9호선,마곡나루,0,0,1268,545,3491,5729,8269,1728,8274,2279,4215,1241,3216,1157,3127,1164,3016,1447,2985,1599,2536,1877,2418,2176,3614,2884,5890,3319,3282,5027,1399,5806,928,4273,624,4369,404,4137,298,3629,66,1241,1,2,0,0,0,0,20160208
201601,9호선,양천향교,1,0,3842,973,9764,5191,26396,5966,24377,21045,13925,10018,10506,7041,10148,6697,11075,7003,10830,7579,9847,7797,10216,9270,11676,10283,14307,12176,19232,19114,9210,22521,5653,15541,5193,13865,3581,13768,1740,10446,314,3142,1,9,0,0,0,0,20160208
201601,9호선,가양,57,1,12430,1140,26970,9535,72931,13751,71716,36440,41788,24726,32553,18610,32522,18640,33620,20702,32199,24581,29207,26316,28039,29728,29909,32000,33668,36728,42160,54989,23218,66138,16559,45597,16017,37900,11431,40141,5368,27379,873,8594,2,339,0,1,0,0,20160208
201601,9호선,증미,1,0,1875,583,7110,2034,20884,7508,19292,36128,10257,14014,9154,7240,9501,7751,10294,8579,10459,10068,10394,10803,11078,10935,11278,12133,13386,12351,32065,17979,14276,20009,8788,11787,7326,10979,5181,9327,2415,7328,409,2282,0,119,0,0,0,0,20160208
201601,9호선,등촌,1,0,4525,648,11545,4399,35858,7563,40802,16018,20239,14264,16373,11672,17510,11476,18036,12251,17733,13428,16658,15130,16808,17449,17518,18862,18156,21595,19546,32923,11411,34970,8617,21729,7965,17922,6540,17549,3600,12579,795,3862,1,34,0,0,0,0,20160208
201601,9호선,염창,8,1,9807,511,23892,4549,62618,8009,66398,19867,39672,12240,27604,9708,24385,10342,24482,12708,24140,15379,19295,17098,18029,20570,18381,25178,19946,31200,26336,50582,14901,59670,10709,39798,9852,37119,8271,35586,4410,27257,768,6562,4,11,0,0,0,0,20160208
201601,9호선,신목동,3,0,1871,186,5743,1252,16477,2831,16048,5845,8429,3241,6184,2479,6067,2869,5788,3668,5894,4464,5156,4530,5099,4997,5727,5718,6793,6381,7259,10584,3955,11235,2818,7493,2455,7260,2313,7933,1123,5583,205,1843,0,2,0,0,0,0,20160208
201601,9호선,선유도,1,0,1936,685,5215,3846,15704,9800,18231,38797,8669,17725,7054,8115,7492,5909,7806,6764,8295,7901,8193,8050,8494,8112,9368,8488,13053,8599,31294,14509,16962,14314,9487,8297,7449,8150,5512,7580,2771,5301,444,1705,1,1,0,0,0,0,20160208
201601,9호선,당산,5,0,6192,1289,16160,6024,45231,13839,51193,38161,32694,21449,25698,14647,26104,16471,27991,18239,28800,20748,25617,20725,25360,22476,26116,25010,32601,31329,46605,48662,28687,50022,20183,34214,19263,32609,17689,33076,8658,21130,1504,7763,3,144,0,0,0,0,20160208
201601,9호선,국회의사당,3,0,1382,1215,2528,8774,3590,39378,6373,142797,7375,44573,8821,25068,11086,21708,15405,19453,17357,22813,21334,17568,24994,14447,25789,13980,40673,14882,102947,16155,46921,11904,30347,5825,32178,4630,23029,3942,8394,2659,1446,701,1,3,0,0,0,0,20160208
201601,9호선,여의도,3,0,2070,1589,4210,17817,7574,85584,10094,117993,11116,43958,11482,21712,16156,22316,16528,20168,21406,24231,22340,20187,27436,19863,30515,19261,50448,18703,118423,24473,66526,18953,41858,10233,41937,8504,27901,8193,11241,5894,1613,1862,3,6,0,0,0,0,20160208
201601,9호선,샛강,10,0,1012,897,1877,3700,3972,14461,5862,27964,4627,12959,4677,8097,5985,7643,5997,6909,7347,7580,8065,7506,8919,7491,9496,8056,12772,9764,24002,11755,13129,10160,9611,5350,11776,4091,7733,3622,3796,2468,707,1070,0,7,0,0,0,0,20160208
201601,9호선,노량진,68,0,9835,2949,17093,24617,46242,56248,67775,85493,39407,40566,27276,26473,29544,29695,35538,38989,53655,49417,38142,37384,35412,38123,39000,41948,48609,54779,73948,75803,41467,68194,35515,42526,49140,40051,66685,39127,19949,24893,2030,6037,3,13,0,0,0,0,20160208
201601,9호선,노들,0,0,2731,133,5356,1547,16501,3390,21400,4647,12216,5622,8646,4402,8153,3717,8520,4129,8827,5432,6889,5737,6542,6862,6465,7444,7725,9388,7906,13959,4516,13770,3312,9144,3482,8491,3217,9243,1029,5618,221,1330,0,2,0,0,0,0,20160208
201601,9호선,흑석(중앙대입구),3,0,3379,767,6183,4457,18043,10362,24375,19828,16332,15914,14145,13518,14944,13894,17086,14289,17493,16724,16120,16381,17490,16228,18010,17448,24044,19089,21333,28375,12747,25305,11406,16279,10550,14721,10041,15956,5803,10166,840,3101,0,2,0,0,0,0,20160208
201601,9호선,동작,2,0,716,305,1883,974,4460,1080,5935,3072,3600,2603,2713,2934,3181,1854,3503,1701,3163,2175,3077,2219,3063,1983,3250,1901,3116,2236,3575,3257,2133,3106,1626,2142,1476,1952,1268,2133,597,1503,93,1147,1,129,0,0,0,0,20160208
201601,9호선,구반포,0,0,391,236,1680,1681,3834,4126,5945,7560,4355,6927,3876,5449,4337,5966,5411,6313,6704,6439,6876,5869,6919,5988,6779,6081,7460,7113,10333,9391,7167,8287,4925,4531,4715,3801,3933,3952,1164,2143,128,659,0,2,0,0,0,0,20160208
201601,9호선,신반포,0,0,493,458,1872,7632,5808,4681,7503,9218,6207,6265,4339,4439,4434,3822,5213,3716,5478,4884,4760,4338,5129,4293,6555,4782,11509,5250,8295,7683,5087,7421,3702,3990,3513,3521,2585,3715,725,2347,72,672,2,0,0,0,0,0,20160208
201601,9호선,고속터미널,0,0,2480,1931,4851,12109,14881,17662,20782,27860,17789,29432,18004,28457,22292,33131,26106,34915,30011,37832,31492,39541,35622,39750,38964,41500,42977,43259,42847,49929,39273,39556,36085,24282,30789,20215,22861,17109,8574,9701,930,2537,1,30,0,0,0,0,20160208
201601,9호선,사평,0,0,505,169,2112,1256,6962,2213,8631,4930,5510,3492,4035,2509,4092,2300,4501,2967,4532,3976,3934,3974,4196,4090,4709,4617,5975,5443,6723,7084,4135,7479,2475,4195,1879,4229,1733,4712,579,2818,87,760,1,0,0,0,0,0,20160208
201601,9호선,신논현,19,0,6147,1444,14648,19315,34029,48628,41429,95248,27773,81345,24763,45390,29882,42916,36486,42558,42163,48693,44229,45555,49918,43437,58589,46381,69997,57984,100311,87713,80637,82992,61786,40076,71522,29377,68728,25902,36514,15517,5456,4638,3,29,0,0,0,0,20160208
201601,9호선2단계,언주,12,0,1063,447,2185,5457,4605,10540,7273,36803,6634,28038,7037,14214,8253,10979,9458,8769,10007,10520,10907,10427,12348,9251,13766,8922,19624,8919,36812,12289,22717,10861,12866,6735,12705,5688,9356,5225,3646,3660,480,1078,2,7,0,0,0,0,20160208
201601,9호선2단계,선정릉,2,0,945,363,2865,2956,6939,9157,7035,29419,5285,24103,4721,11858,5796,9019,6770,8043,7733,9098,8472,8783,8988,7946,10493,7937,13500,8696,28672,9724,19320,9768,11394,6153,10649,5651,8630,5389,3542,4124,541,1202,0,7,0,0,0,0,20160208
201601,9호선2단계,삼성중앙,19,1,616,133,2074,2148,3820,6908,4938,25134,4423,18183,4111,8256,4793,5201,5127,5526,6089,5659,6116,5872,6434,5370,7198,5688,9480,6449,24290,8897,15701,7788,8089,4911,7313,4192,6139,4097,2347,2940,263,836,0,1,0,0,0,0,20160208
201601,9호선2단계,봉은사,7,1,1551,659,4067,6775,7960,19393,7853,50448,6817,35480,6400,19712,9096,20012,12727,17717,15263,18207,16414,16999,19639,14242,22302,13701,29505,14086,54584,16367,34767,13945,23299,7445,22848,6135,16569,5731,5066,3638,532,1026,0,2,0,0,0,0,20160208
201601,9호선2단계,종합운동장,7,1,1862,470,6169,1400,16940,2832,16451,7482,9275,6053,6053,3697,5937,3552,6462,3825,6489,4669,5936,4658,6569,4998,7015,5553,9613,7045,12774,11800,7959,14338,6085,8487,6471,8158,5625,8723,2803,6136,420,1603,0,27,0,0,0,0,20160208
201601,경부선,서울역,0,0,0,0,1,0,0,0,0,0,2,0,3,0,0,0,3,0,1,0,3,0,3,0,2,0,4,0,4,0,4,0,1,0,4,0,2,0,1,0,0,0,0,0,0,0,0,0,20160208
201601,경부선,남영,89,26,2476,1135,5787,7659,13783,24030,19194,59736,13832,32613,11649,15321,12899,13500,17112,14487,15753,18400,15288,14274,16692,14870,20359,15093,25978,17975,44887,23303,27122,20706,18246,13395,17534,12489,14713,12619,7463,7559,560,1541,0,0,0,0,0,0,20160208
201601,경부선,용산,444,16,5437,5855,5473,41790,17700,58329,36435,123779,37978,98456,39756,75081,37457,74275,55002,79931,66036,83672,67538,80445,86026,81324,84499,78886,119142,73535,141712,78633,117091,60930,98492,39011,92794,32820,62024,16851,25104,7020,1626,2459,11,2,0,0,0,0,20160208
201601,경부선,노량진,184,11,6585,3040,11292,20592,30489,42100,47495,61934,26402,37378,21272,22309,24875,25960,31579,34058,46208,41099,36508,31283,35198,30902,36848,33317,44120,40440,60517,58531,35060,46611,35082,27621,45797,25190,55957,22589,17142,15446,833,3891,0,0,0,0,0,0,20160208
201601,경부선,대방,291,2,5746,2222,12146,10852,32442,37687,44508,60193,25210,34463,19723,19571,20203,17967,22465,17898,27061,21794,24826,18878,23279,18890,25052,20979,36114,25981,52458,38682,28343,34322,18996,22475,21746,23054,17775,21206,5442,13249,178,2943,0,0,0,0,0,0,20160208
201601,경부선,영등포,2820,129,19062,5980,20527,25273,43045,67926,64011,147522,46531,119616,44321,79205,45726,93088,66478,104604,73660,117921,82049,112157,96591,108415,115146,105827,136238,115250,183820,148637,138059,122147,143312,59540,114043,47534,94289,41841,42516,22047,1425,5869,1,0,0,0,0,0,20160208
201601,경부선,신도림,200,0,1163,343,2476,1333,7906,5120,11292,14631,4994,5531,3651,3568,3364,3369,3719,3695,4094,4035,3859,4053,3940,4409,4536,4790,6259,5957,11121,9641,6021,8359,4202,4606,4526,4232,4244,4299,1297,2803,51,1777,1,7,0,0,0,0,20160208
201601,경부선,신길,560,6,11279,1564,13066,4757,25473,11982,36105,29736,22946,11108,14927,7944,13782,7709,16256,8435,15148,9550,12615,9788,12651,11452,13049,12880,16771,17815,32241,23587,15715,21224,10351,14569,10191,16003,7498,15637,3342,9413,252,2623,0,1,0,0,0,0,20160208
201601,경부선,구로,6557,18,20693,4222,21581,11126,41057,31057,44671,93931,31367,57314,24924,29683,25967,29783,28011,29192,31636,29424,30655,29221,32529,30301,34430,31680,48425,40570,78918,51529,48668,45101,38690,27847,26667,28335,19210,26855,9383,19588,117,18266,0,3,0,0,0,0,20160208
201601,경부선,가산디지털단지,1010,1,8212,1475,9468,8271,15448,48878,15373,156836,13156,67004,11461,21792,11802,19476,13619,18797,15687,19873,15491,19373,16865,20498,18547,19901,38155,25509,104480,29203,58599,25211,36046,14814,32501,14832,22769,13657,10236,8288,225,1172,0,0,0,0,0,0,20160208
201601,경부선,금천구청,436,5,9290,1628,15544,6941,39477,12303,40761,30282,23285,11780,17684,9788,16791,10804,17304,11863,16724,13348,14769,14323,14467,16652,14611,19028,18444,21968,27095,30755,14861,32131,9406,17755,7452,19152,5541,16393,2113,10956,69,932,0,0,0,0,0,0,20160208
201601,경부선,석수,236,1,7386,2543,16228,7403,42157,12902,42284,22336,22823,15533,16010,12724,15714,9528,15943,9238,15163,10606,14056,10814,15060,12193,15873,14224,21150,19439,26651,31573,16025,32357,9965,20191,8615,20609,6417,19163,2487,12731,88,939,0,0,0,0,0,0,20160208
201601,경부선,관악,157,3,6111,1598,13103,5150,35439,5449,34256,11348,17147,13601,12640,12630,11875,9913,14133,9273,13749,9299,12503,9576,11903,11176,13610,12115,16341,15230,13978,26789,8951,26163,6174,16243,6156,16052,4038,14572,1759,11065,66,934,0,0,0,0,0,0,20160208
201601,경부선,안양,194,5,13129,3033,29695,13481,81201,17882,76994,29480,42483,36373,32879,28204,33626,31447,36630,35334,39383,44445,36914,41896,40405,42002,45332,46404,51731,53895,46833,88852,35230,86671,37082,49823,32808,43834,31247,37452,16779,25067,428,4386,0,0,0,0,0,0,20160208
201601,경부선,명학,84,0,5483,1923,10308,8377,28124,24284,27032,65469,14530,18389,10798,9898,10988,8506,11883,9020,11898,10250,10964,9929,11300,9375,13592,10981,23658,12808,41844,19184,17190,21060,15777,13472,12650,12517,7259,11498,2991,9092,94,1219,0,0,0,1,0,0,20160208
201601,경부선,금정,202,6,20948,5259,37713,16746,94012,45395,95941,92038,58432,32200,42352,23142,39417,22330,40354,26892,38809,28996,33710,30953,33124,34484,35915,43703,50308,54187,78934,85219,44950,86673,35749,57511,32869,54238,24348,51590,12335,37932,1443,13766,6,620,0,0,0,0,20160208
201601,경부선,군포,19,1,4699,1450,8352,4534,19100,25104,19091,43678,11513,7163,8484,5461,8205,5076,8940,5820,8053,6064,7441,6345,7198,7405,9016,8873,16730,11362,27726,15333,15097,14958,13814,10048,11118,8285,5015,6848,1825,5182,100,918,0,1,0,0,0,0,20160208
201601,경부선,의왕,4,0,5825,1397,11270,5609,27702,21484,26874,21428,15103,9853,11978,5833,10969,6118,12239,7342,11601,7867,10117,8996,9996,10096,10900,12259,17048,15215,24417,22192,13261,22663,9808,15673,7952,14909,5829,12490,2458,9966,133,1808,0,0,0,0,0,0,20160208
201601,경부선,성균관대,133,0,6988,1934,26481,5972,68153,11069,54450,20746,28988,14901,22089,13339,22136,12206,23981,13074,21940,16695,19169,17183,19034,19315,20866,23102,26199,28813,27137,49602,17065,51980,13382,38395,12795,33106,11238,30503,5406,20242,274,4611,0,0,0,0,0,0,20160208
201601,경부선,화서,236,2,5740,998,17202,3531,41070,5561,31301,10172,16650,6865,13539,6645,12683,6569,12491,7569,11527,9050,10223,9309,9954,10655,10354,13642,12246,17193,12140,29369,7514,30763,5472,21184,4703,17275,4021,15798,1526,11287,70,3120,0,0,0,0,0,0,20160208
201601,경부선,수원,1202,34,18746,6566,36971,30330,70498,50543,69973,76383,49670,73077,53824,62534,54373,70400,59926,79696,66443,84370,63609,81645,77254,78935,84794,93930,98412,99817,101042,117884,86724,125731,91739,69033,75051,55867,61166,47158,31782,30404,871,9244,1,10,0,0,0,0,20160208
201601,경부선,독산,578,2,6458,1376,15897,6927,41722,33229,40818,100736,24122,33206,19079,15982,17888,13940,19755,13988,20294,16215,17751,16624,18099,17749,19571,20803,37423,24861,65026,36530,36667,40742,21358,25813,20437,25118,12578,22641,4577,14162,98,1006,0,0,0,0,0,0,20160208
201601,경부선,세류,202,0,2474,764,6997,4189,16078,6296,11693,6065,6799,4680,6675,4325,6455,3957,6083,3981,5611,4437,5079,4326,5065,5668,6864,5841,8185,7343,8519,11851,5444,12197,4246,7930,3376,7384,2364,6153,825,4691,32,1643,0,1,0,0,0,0,20160208
201601,경부선,병점,1651,13,5853,3327,21803,9106,43464,19623,34516,25611,23551,16608,21814,12485,21472,12801,21936,15081,21485,16123,20028,17726,20985,19400,22738,22321,30495,27801,36431,35593,20166,41721,14477,32633,12449,28276,9694,26984,3322,17294,34,9460,0,5,0,1,0,0,20160208
201601,경부선,세마,47,0,1063,359,4442,1024,7953,2851,7372,4218,5502,2331,4113,1939,3951,1799,3957,2097,4063,2448,3415,2697,3243,3142,3837,4099,4662,4677,6133,6871,2767,5971,1885,6261,1821,5077,1032,3644,361,3446,24,153,0,0,0,0,0,0,20160208
201601,경부선,오산대,22,0,1275,582,2455,1835,6368,3188,5399,4611,4217,2310,3666,1626,3618,1894,3476,2364,3402,2611,3715,2719,3240,3178,3838,4015,4624,4311,6635,6014,3009,5360,2441,4836,1984,3864,1284,2986,605,2657,48,96,0,0,0,0,0,0,20160208
201601,경부선,오산,53,4,3298,937,8952,7313,20159,19014,19586,20208,16644,11440,17044,11377,17074,10961,16980,12030,16905,13024,15797,14024,16337,15026,17019,18532,21851,19243,28244,24873,15468,22275,13891,18949,11065,17237,6996,14436,3225,8786,99,417,0,0,0,0,0,0,20160208
201601,경부선,진위,5,0,468,154,1270,1659,3484,5260,2740,6398,2733,1552,2119,990,1919,1070,1952,1143,2239,1331,1725,1450,1730,1646,2165,1996,4697,2411,6559,2739,3052,2474,2091,2098,1338,1998,666,1678,318,917,10,73,0,0,0,0,0,0,20160208
201601,경부선,송탄,26,1,3051,381,5915,2665,11852,4083,10759,6651,10908,4602,8558,3501,8885,4710,9050,5322,8485,6259,7493,6170,7355,7918,8211,8428,8153,10945,9443,13156,6265,12755,4188,10723,3682,9089,2326,6836,1103,7855,40,705,0,0,0,0,0,0,20160208
201601,경부선,서정리,11,0,2171,790,6441,2927,8480,8634,11404,7681,8196,4441,9834,4496,7632,4694,8327,5812,7966,6811,7322,5893,7238,7511,7167,8903,10200,7773,9928,11653,5764,11078,4357,8498,3720,7590,1778,7214,844,5018,6,1029,0,0,0,0,0,0,20160208
201601,경부선,지제,1,1,268,481,784,1198,1699,3605,1148,3234,953,1316,750,927,759,1025,862,1118,1148,992,1102,884,1305,1010,1346,1079,3271,1261,4244,1489,1723,1300,1544,1039,900,868,609,785,220,556,2,112,0,0,0,0,0,0,20160208
201601,경부선,평택,16,0,5059,2553,13016,8462,23936,15752,23125,19507,21983,19064,24887,16697,20301,20842,20704,20987,22070,23445,21391,20549,23460,22760,23798,24764,29672,29271,29801,35506,19441,25876,21734,24168,16447,18852,11968,15834,7022,7001,331,1628,0,1,0,0,0,0,20160208
