year,month,day,요일,측정소명,이산화질소농도(ppm),오존농도(ppm),일산화탄소농도(ppm),아황산가스농도(ppm),미세먼지농도(㎍/㎥),초미세먼지농도(㎍/㎥)
2023,10,14,토요일,영등포로,0.0384,0.0136,0.62,0.0029,29,18
2023,10,14,토요일,정릉로,0.0325,0.0043,0.58,0.0025,30,20
2023,10,14,토요일,종로,0.0272,0.0115,0.57,0.003,24,16
2023,10,14,토요일,천호대로,0.0323,0.0092,0.57,0.0027,31,21
2023,10,14,토요일,청계천로,0.0291,0.0125,0.61,0.003,30,19
2023,10,14,토요일,한강대로,0.0372,0.0118,0.68,0.003,35,24
2023,10,14,토요일,홍릉로,0.0322,0.0114,0.57,0.003,31,21
2023,10,14,토요일,화랑로,0.0291,0.0085,0.57,0.0026,31,21
2023,10,14,토요일,관악산,0.0083,0.0515,0.21,0.0024,18,14
2023,10,14,토요일,남산,0.0264,0.0229,0.6,0.0037,27,18
2023,10,14,토요일,북한산,0.0117,0.0242,0.41,0.0024,21,17
2023,10,14,토요일,세곡,0.0217,0.0095,0.6,0.0025,30,19
2023,10,14,토요일,항동,0.0255,0.0155,0.62,0.0026,20,14
2023,10,14,토요일,행주,0.0295,0.0158,0.72,0.002,26,14
2023,10,14,토요일,마포아트센터,0.0282,0.0204,0.51,0.0024,27,19
2023,10,14,토요일,서울숲,0.0231,0.0136,0.75,0.0022,29,21
2023,10,14,토요일,올림픽공원,0.0239,0.0104,0.54,0.0027,34,26
2023,10,14,토요일,자연사박물관,0.026,0.0195,0.62,0.0022,25,17
2023,10,15,일요일,강남구,0.0173,0.034,0.45,0.003,25,17
2023,10,15,일요일,강동구,0.0184,0.0276,,,33,24
2023,10,15,일요일,강북구,0.0102,0.0359,0.48,0.0022,18,13
2023,10,15,일요일,강서구,0.0162,0.0348,0.53,0.0031,25,14
2023,10,15,일요일,관악구,0.0188,0.0303,0.56,0.0029,31,19
2023,10,15,일요일,광진구,0.0182,0.0308,0.55,0.0024,24,15
2023,10,15,일요일,구로구,0.0204,0.0046,0.45,0.0021,32,24
2023,10,15,일요일,금천구,0.0188,0.0338,0.56,0.0028,25,14
2023,10,15,일요일,노원구,0.0155,0.0318,0.5,0.0024,24,16
2023,10,15,일요일,도봉구,0.019,0.0077,0.53,0.0023,17,13
2023,10,15,일요일,동대문구,0.0147,0.0343,0.48,0.0031,27,16
2023,10,15,일요일,동작구,0.0153,0.0387,0.45,0.0026,25,16
2023,10,15,일요일,마포구,0.019,0.0351,0.53,0.0023,24,16
2023,10,15,일요일,서대문구,0.0143,0.0342,0.52,0.0032,24,16
2023,10,15,일요일,서초구,0.0148,0.0309,0.45,0.0026,31,22
2023,10,15,일요일,성동구,0.0148,0.0316,0.4,0.0025,24,16
2023,10,15,일요일,성북구,0.0262,0.0109,0.54,0.0025,21,17
2023,10,15,일요일,송파구,0.0199,0.0295,0.5,0.0023,26,17
2023,10,15,일요일,양천구,0.0195,0.0366,0.56,0.0028,25,16
2023,10,15,일요일,영등포구,0.0185,0.0361,0.52,0.0026,22,16
2023,10,15,일요일,용산구,0.0179,0.0321,0.56,0.0033,27,16
2023,10,15,일요일,은평구,0.0111,0.0107,0.48,0.0022,13,10
2023,10,15,일요일,종로구,0.0174,0.0354,0.55,0.0031,23,16
2023,10,15,일요일,중구,0.018,0.0363,0.5,0.0031,19,14
2023,10,15,일요일,중랑구,0.0164,0.0338,0.45,0.0021,24,16
2023,10,15,일요일,강남대로,0.0237,0.0201,0.6,0.0019,27,21
2023,10,15,일요일,강변북로,0.0221,0.0256,0.57,0.0024,30,25
2023,10,15,일요일,공항대로,0.0214,0.0327,0.51,0.003,24,14
2023,10,15,일요일,도산대로,,,,,,
2023,10,15,일요일,동작대로,0.0274,0.03,0.62,0.0029,28,17
2023,10,15,일요일,시흥대로,0.0236,0.0273,0.55,0.0033,29,18
2023,10,15,일요일,신촌로,0.0203,0.0256,0.7,0.003,30,19
2023,10,15,일요일,영등포로,0.0273,0.0263,0.61,0.0029,27,17
2023,10,15,일요일,정릉로,0.0236,0.0084,0.56,0.0024,26,17
2023,10,15,일요일,종로,0.0159,0.0282,0.55,0.0028,23,14
2023,10,15,일요일,천호대로,0.0224,0.0268,0.51,0.0024,26,17
2023,10,15,일요일,청계천로,0.0173,0.031,0.54,0.0027,26,16
2023,10,15,일요일,한강대로,0.0217,0.0301,0.65,0.003,32,19
2023,10,15,일요일,홍릉로,0.0232,0.0273,0.55,0.0029,26,16
2023,10,15,일요일,화랑로,0.0193,0.0252,0.51,0.0024,26,17
2023,10,15,일요일,관악산,0.0055,0.0608,0.26,0.0027,23,14
2023,10,15,일요일,남산,0.0167,0.0367,0.67,0.0037,23,13
2023,10,15,일요일,북한산,0.0043,0.0261,0.32,0.0023,8,8
2023,10,15,일요일,세곡,0.0151,0.0198,0.61,0.0025,29,18
2023,10,15,일요일,항동,0.0141,0.033,0.64,0.0028,23,17
2023,10,15,일요일,행주,0.0118,0.0343,0.69,0.0022,23,11
2023,10,15,일요일,마포아트센터,0.0167,0.0363,0.51,0.0026,25,16
2023,10,15,일요일,서울숲,0.0129,0.0269,0.69,0.0022,26,14
2023,10,15,일요일,올림픽공원,0.0173,0.0246,0.51,0.0026,31,18
2023,10,15,일요일,자연사박물관,0.0174,0.0217,0.63,0.0022,21,15
2023,10,16,월요일,강남구,0.0154,0.0363,0.43,0.0037,44,18
2023,10,16,월요일,강동구,0.0213,0.0283,,0.003,53,23
2023,10,16,월요일,강북구,0.0074,0.0402,0.44,0.0025,42,18
2023,10,16,월요일,강서구,0.0147,0.0327,0.44,0.0032,45,15
2023,10,16,월요일,관악구,0.0149,0.0305,0.46,0.0033,49,19
2023,10,16,월요일,광진구,0.0203,0.032,0.51,0.0029,44,19
2023,10,16,월요일,구로구,0.0113,0.0296,0.33,0.0028,47,15
2023,10,16,월요일,금천구,0.0223,0.0269,0.52,0.0033,41,18
2023,10,16,월요일,노원구,0.0167,0.0311,0.5,0.0028,43,21
2023,10,16,월요일,도봉구,0.0099,0.041,0.39,0.003,41,16
2023,10,16,월요일,동대문구,0.0113,0.0372,0.46,0.0035,47,19
2023,10,16,월요일,동작구,0.0151,0.0376,0.42,0.0031,41,18
2023,10,16,월요일,마포구,0.0177,0.0318,0.48,0.0026,44,19
2023,10,16,월요일,서대문구,0.0107,0.0309,0.48,0.0038,46,21
2023,10,16,월요일,서초구,0.0154,0.03,0.39,0.0031,50,17
2023,10,16,월요일,성동구,0.0146,0.0326,0.38,0.0029,42,19
2023,10,16,월요일,성북구,0.0202,0.0307,0.4,0.003,44,18
2023,10,16,월요일,송파구,0.0234,0.0291,0.5,0.0029,46,20
2023,10,16,월요일,양천구,0.0156,0.0347,0.46,0.0031,44,17
2023,10,16,월요일,영등포구,0.0162,0.0344,0.46,0.0031,39,18
2023,10,16,월요일,용산구,0.0148,0.0339,0.49,0.0036,47,18
2023,10,16,월요일,은평구,0.0137,0.0268,0.48,0.0028,42,16
2023,10,16,월요일,종로구,0.0134,0.0378,0.5,0.0034,43,19
2023,10,16,월요일,중구,0.0151,0.0378,0.45,0.0032,35,18
2023,10,16,월요일,중랑구,0.0167,0.0366,0.45,0.0025,43,20
2023,10,16,월요일,강남대로,0.0306,0.0179,0.58,0.0021,42,18
2023,10,16,월요일,강변북로,0.0252,0.0246,0.68,0.003,47,24
2023,10,16,월요일,공항대로,0.0242,0.026,0.46,0.0032,46,19
2023,10,16,월요일,도산대로,,,,,,
2023,10,16,월요일,동작대로,0.0311,0.0267,0.58,0.0034,46,19
2023,10,16,월요일,시흥대로,0.0222,0.0259,0.46,0.0036,45,18
2023,10,16,월요일,신촌로,0.0206,0.0216,0.64,0.0035,50,21
2023,10,16,월요일,영등포로,0.0254,0.0243,0.55,0.0031,44,18
2023,10,16,월요일,정릉로,0.0267,0.0077,0.56,0.0028,44,21
2023,10,16,월요일,종로,0.015,0.0303,0.51,0.0031,40,17
2023,10,16,월요일,천호대로,0.0264,0.0264,0.52,0.0029,41,20
2023,10,16,월요일,청계천로,0.0201,0.0285,0.52,0.0032,49,20
2023,10,16,월요일,한강대로,0.0198,0.0299,0.57,0.0035,51,18
2023,10,16,월요일,홍릉로,0.0245,0.0269,0.6,0.0033,47,20
2023,10,16,월요일,화랑로,0.0273,0.0209,0.55,0.0029,46,22
2023,10,16,월요일,관악산,0.0095,0.0393,0.24,0.0032,44,15
2023,10,16,월요일,남산,0.0117,0.0368,0.66,0.0041,40,13
2023,10,16,월요일,북한산,0.005,0.0376,0.42,0.0028,35,16
2023,10,16,월요일,세곡,0.0216,0.0176,0.59,0.0029,43,16
2023,10,16,월요일,항동,0.0167,0.0281,0.51,0.0032,34,14
2023,10,16,월요일,행주,0.0091,0.0341,0.55,0.0028,41,14
2023,10,16,월요일,마포아트센터,0.0146,0.0358,0.41,0.0031,44,16
2023,10,16,월요일,서울숲,0.0106,0.0263,0.67,0.0024,39,16
2023,10,16,월요일,올림픽공원,0.0165,0.0283,0.5,0.0029,39,18
2023,10,16,월요일,자연사박물관,0.0141,0.0324,0.56,0.0028,44,16
2023,10,17,화요일,강남구,0.0329,0.0166,0.47,0.0036,35,15
2023,10,17,화요일,강동구,0.0321,0.0144,,0.0029,43,19
2023,10,17,화요일,강북구,0.0138,0.0282,0.41,0.0024,26,11
2023,10,17,화요일,강서구,0.0303,0.0187,0.55,0.0035,34,11
2023,10,17,화요일,관악구,0.0308,0.0185,0.53,0.0033,37,14
2023,10,17,화요일,광진구,0.0323,0.0168,0.53,0.0027,34,16
2023,10,17,화요일,구로구,0.0221,0.0145,0.38,0.0027,36,12
2023,10,17,화요일,금천구,0.026,0.0101,0.49,0.0024,34,11
2023,10,17,화요일,노원구,0.024,0.0199,0.48,0.0029,33,14
2023,10,17,화요일,도봉구,0.0189,0.0141,0.25,0.0026,24,9
2023,10,17,화요일,동대문구,0.0247,0.0176,0.48,0.0033,37,12
2023,10,17,화요일,동작구,0.0242,0.0249,0.4,0.003,30,12
2023,10,17,화요일,마포구,0.0302,0.0196,0.51,0.0025,33,15
2023,10,17,화요일,서대문구,0.0185,0.026,0.41,0.0042,28,12
2023,10,17,화요일,서초구,0.0302,0.0138,0.43,0.0028,39,12
2023,10,17,화요일,성동구,0.0281,0.0166,0.41,0.003,34,16
2023,10,17,화요일,성북구,0.0306,0.0187,0.44,0.0029,33,12
2023,10,17,화요일,송파구,0.0361,0.0135,0.51,0.0029,37,15
2023,10,17,화요일,양천구,0.0308,0.02,0.51,0.0032,34,13
2023,10,17,화요일,영등포구,0.0334,0.0188,0.52,0.0032,31,15
2023,10,17,화요일,용산구,0.0291,0.0203,0.53,0.0037,37,13
2023,10,17,화요일,은평구,0.0184,0.0234,0.38,0.0028,28,9
2023,10,17,화요일,종로구,0.0283,0.0233,0.55,0.0037,34,16
2023,10,17,화요일,중구,0.0284,0.014,0.48,0.0033,28,11
2023,10,17,화요일,중랑구,0.0256,0.0246,0.44,0.0025,34,15
2023,10,17,화요일,강남대로,0.0376,0.0085,0.58,0.0028,35,12
2023,10,17,화요일,강변북로,0.0335,0.0137,0.64,0.003,36,17
2023,10,17,화요일,공항대로,0.0369,0.0148,0.51,0.0034,38,15
2023,10,17,화요일,도산대로,,,,,,
2023,10,17,화요일,동작대로,0.0413,0.0141,0.6,0.0034,36,14
2023,10,17,화요일,시흥대로,0.0416,0.0112,0.57,0.0039,37,14
2023,10,17,화요일,신촌로,0.0262,0.0143,0.67,0.0034,40,17
2023,10,17,화요일,영등포로,0.0358,0.0142,0.58,0.0033,36,16
2023,10,17,화요일,정릉로,0.0345,0.0042,0.56,0.0028,33,16
2023,10,17,화요일,종로,0.0253,0.0188,0.53,0.0029,30,12
2023,10,17,화요일,천호대로,0.0388,0.0109,0.58,0.0029,38,17
2023,10,17,화요일,청계천로,0.0319,0.0162,0.61,0.0031,38,15
2023,10,17,화요일,한강대로,0.0311,0.0171,0.62,0.0035,41,13
2023,10,17,화요일,홍릉로,0.0352,0.0146,0.58,0.0034,40,17
2023,10,17,화요일,화랑로,0.0332,0.0106,0.53,0.0029,34,15
2023,10,17,화요일,관악산,0.0109,0.0414,0.18,0.0034,33,11
2023,10,17,화요일,남산,0.0218,0.0275,0.58,0.0039,31,10
2023,10,17,화요일,북한산,0.007,0.0332,0.32,0.0028,23,8
2023,10,17,화요일,세곡,0.0282,0.0101,0.58,0.0029,33,12
2023,10,17,화요일,항동,0.0271,0.0168,0.49,0.0031,26,10
2023,10,17,화요일,행주,0.0268,0.0192,0.59,0.003,31,11
2023,10,17,화요일,마포아트센터,0.0241,0.0256,0.45,0.0032,33,12
2023,10,17,화요일,서울숲,0.0278,0.014,0.64,0.0028,32,12
2023,10,17,화요일,올림픽공원,0.0294,0.0135,0.55,0.003,34,15
2023,10,17,화요일,자연사박물관,0.0228,0.0252,0.55,0.0029,29,10
2023,10,18,수요일,강남구,0.028,0.0258,0.45,0.0037,31,16
2023,10,18,수요일,강동구,0.028,0.0225,,0.0032,40,21
2023,10,18,수요일,강북구,0.0212,0.0302,0.5,0.0027,28,16
2023,10,18,수요일,강서구,0.0304,0.0269,0.61,0.0037,34,15
2023,10,18,수요일,관악구,0.0275,0.0289,0.57,0.0037,36,17
2023,10,18,수요일,광진구,0.0275,0.0261,0.55,0.0028,30,16
2023,10,18,수요일,구로구,,0.003,0.5,0.002,32,20
2023,10,18,수요일,금천구,0.0291,0.0294,0.57,0.0033,31,16
2023,10,18,수요일,노원구,0.026,0.0269,0.53,0.0032,33,19
2023,10,18,수요일,도봉구,0.0237,0.0285,0.6,0.003,27,16
2023,10,18,수요일,동대문구,0.0296,0.0271,0.52,0.0038,34,18
2023,10,18,수요일,동작구,0.0258,0.0318,0.46,0.0033,30,16
2023,10,18,수요일,마포구,0.0309,0.0282,0.57,0.0028,32,17
2023,10,18,수요일,서대문구,0.0252,0.0292,0.52,0.0042,31,17
2023,10,18,수요일,서초구,0.0289,0.0207,0.47,0.003,39,18
2023,10,18,수요일,성동구,0.0236,0.0211,0.38,0.003,31,16
2023,10,18,수요일,성북구,0.0321,0.0241,0.46,0.0032,33,18
2023,10,18,수요일,송파구,0.0315,0.0233,0.53,0.0032,35,19
2023,10,18,수요일,양천구,0.0297,0.0285,0.56,0.0036,32,15
2023,10,18,수요일,영등포구,0.0308,0.0243,0.56,0.0035,30,16
2023,10,18,수요일,용산구,0.051,0.002,0.8,0.004,,19
2023,10,18,수요일,은평구,0.0244,0.0271,0.5,0.0034,30,16
2023,10,18,수요일,종로구,0.0298,0.0276,0.57,0.0039,31,18
2023,10,18,수요일,중구,0.0309,0.0257,0.53,0.0035,27,18
2023,10,18,수요일,중랑구,0.0279,0.0206,0.45,0.0027,31,17
2023,10,18,수요일,강남대로,0.0368,0.0146,0.66,0.0031,35,17
2023,10,18,수요일,강변북로,0.0345,0.0171,0.43,0.003,36,19
2023,10,18,수요일,공항대로,0.0336,0.0269,0.53,0.0035,32,15
2023,10,18,수요일,도산대로,,,,,,
2023,10,18,수요일,동작대로,0.0399,0.0226,0.62,0.0037,35,17
2023,10,18,수요일,시흥대로,0.0415,0.0179,0.63,0.0039,37,18
2023,10,18,수요일,신촌로,0.0288,0.0196,0.64,0.0036,36,18
2023,10,18,수요일,영등포로,0.0391,0.0178,0.64,0.0035,37,18
2023,10,18,수요일,정릉로,0.0363,0.0055,0.58,0.0032,32,19
2023,10,18,수요일,종로,0.035,0.0186,0.66,0.0033,30,15
2023,10,18,수요일,천호대로,0.0353,0.0178,0.57,0.0031,33,17
2023,10,18,수요일,청계천로,0.032,0.0218,0.68,0.0036,36,18
2023,10,18,수요일,한강대로,0.0368,0.0198,0.67,0.0036,39,19
2023,10,18,수요일,홍릉로,0.0335,0.0212,0.57,0.0037,36,17
2023,10,18,수요일,화랑로,0.033,0.0187,0.53,0.0032,33,18
2023,10,18,수요일,관악산,0.0099,0.0545,0.3,0.004,29,15
2023,10,18,수요일,남산,0.0251,0.0304,0.46,0.0037,31,15
2023,10,18,수요일,북한산,0.013,0.0324,0.39,0.0026,21,12
2023,10,18,수요일,세곡,0.025,0.0167,0.63,0.0032,35,16
2023,10,18,수요일,항동,0.0294,0.0165,0.66,0.0034,29,13
2023,10,18,수요일,행주,0.0295,0.024,0.71,0.003,32,14
2023,10,18,수요일,마포아트센터,0.0265,0.0301,0.54,0.0034,32,15
2023,10,18,수요일,서울숲,0.0244,0.0201,0.71,0.0029,34,16
2023,10,18,수요일,올림픽공원,0.0254,0.019,0.6,0.0032,32,17
2023,10,18,수요일,자연사박물관,0.0292,0.027,0.69,0.0031,31,14
2023,10,19,목요일,강남구,0.028,0.0212,0.45,0.0033,27,17
2023,10,19,목요일,강동구,0.0274,0.0184,,0.0025,37,25
2023,10,19,목요일,강북구,0.023,0.0224,0.5,0.0024,26,15
2023,10,19,목요일,강서구,0.0229,0.0255,0.52,0.0029,30,16
2023,10,19,목요일,관악구,0.0242,0.0314,0.51,0.003,35,19
2023,10,19,목요일,광진구,0.0305,0.0165,0.64,0.0025,25,14
2023,10,19,목요일,구로구,0.0207,0.022,0.37,0.0021,31,21
2023,10,19,목요일,금천구,0.0265,0.0266,0.52,0.0027,29,18
2023,10,19,목요일,노원구,0.024,0.0217,0.52,0.0026,27,16
2023,10,19,목요일,도봉구,0.024,0.0189,0.79,0.0026,27,19
2023,10,19,목요일,동대문구,0.0328,0.0196,0.56,0.0035,31,18
2023,10,19,목요일,동작구,0.0222,0.0315,0.43,0.0026,30,18
2023,10,19,목요일,마포구,0.0275,0.0281,0.51,0.0025,29,18
2023,10,19,목요일,서대문구,0.0198,0.0288,0.6,0.0034,31,20
2023,10,19,목요일,서초구,0.0248,0.0208,0.46,0.0027,40,24
2023,10,19,목요일,성동구,0.0267,0.0163,0.41,0.0026,27,17
2023,10,19,목요일,성북구,0.0328,0.0168,0.51,0.0027,31,20
2023,10,19,목요일,송파구,0.032,0.0168,0.5,0.0025,26,15
2023,10,19,목요일,양천구,0.0244,0.0265,0.51,0.0028,30,16
2023,10,19,목요일,영등포구,0.0267,0.0271,0.51,0.0029,29,21
2023,10,19,목요일,용산구,0.0311,0.0204,0.53,0.0034,29,17
2023,10,19,목요일,은평구,0.02,0.0245,0.58,0.0026,31,20
2023,10,19,목요일,종로구,0.0136,0.0403,0.46,0.0032,26,15
2023,10,19,목요일,중구,0.0313,0.0225,0.53,0.0031,26,19
2023,10,19,목요일,중랑구,0.0251,0.0206,0.47,0.0023,27,17
2023,10,19,목요일,강남대로,0.0326,0.0139,0.7,0.0023,31,23
2023,10,19,목요일,강변북로,0.0316,0.0133,0.45,0.0024,32,20
2023,10,19,목요일,공항대로,0.03,0.0261,0.48,0.003,30,16
2023,10,19,목요일,도산대로,,,,,,
2023,10,19,목요일,동작대로,0.0373,0.0222,0.59,0.0031,34,19
2023,10,19,목요일,시흥대로,0.0397,0.015,0.57,0.0035,35,20
2023,10,19,목요일,신촌로,0.0273,0.0204,0.61,0.0031,33,20
2023,10,19,목요일,영등포로,0.0345,0.0203,0.58,0.0029,34,20
2023,10,19,목요일,정릉로,0.0332,0.0059,0.58,0.0028,30,18
2023,10,19,목요일,종로,0.0339,0.0163,0.69,0.0035,30,16
2023,10,19,목요일,천호대로,0.0328,0.0163,0.54,0.0027,29,15
2023,10,19,목요일,청계천로,0.0312,0.0172,0.76,0.0037,34,21
2023,10,19,목요일,한강대로,0.034,0.0194,0.65,0.0036,41,26
2023,10,19,목요일,홍릉로,0.0336,0.0165,0.56,0.0033,30,17
2023,10,19,목요일,화랑로,0.0328,0.0129,0.58,0.0029,27,15
2023,10,19,목요일,관악산,0.0101,0.0519,0.31,0.0027,27,15
2023,10,19,목요일,남산,0.0251,0.0273,0.46,0.0028,30,19
2023,10,19,목요일,북한산,0.0178,0.0215,0.42,0.0023,25,20
2023,10,19,목요일,세곡,0.0226,0.0158,0.51,0.0026,30,16
2023,10,19,목요일,항동,0.0236,0.021,0.7,0.003,30,19
2023,10,19,목요일,행주,0.0226,0.0255,0.72,0.0024,29,14
2023,10,19,목요일,마포아트센터,0.0254,0.0292,0.52,0.0027,35,21
2023,10,19,목요일,서울숲,0.0247,0.0152,0.8,0.0027,29,16
2023,10,19,목요일,올림픽공원,0.0233,0.0175,0.61,0.0028,26,17
2023,10,19,목요일,자연사박물관,0.0228,0.0283,0.69,0.0024,29,15
2023,10,20,금요일,강남구,0.0095,0.029,0.32,0.003,19,7
2023,10,20,금요일,강동구,0.0084,0.0277,,0.0027,25,8
2023,10,20,금요일,강북구,0.0046,0.0322,0.33,0.0022,22,7
2023,10,20,금요일,강서구,0.0117,0.0255,0.35,0.0026,20,5
2023,10,20,금요일,관악구,0.0104,0.0255,0.36,0.0027,22,7
2023,10,20,금요일,광진구,0.0097,0.0289,0.37,0.0023,20,7
2023,10,20,금요일,구로구,0.008,0.0224,0.25,0.0021,18,4
2023,10,20,금요일,금천구,0.012,0.0278,0.37,0.0025,18,5
2023,10,20,금요일,노원구,0.0077,0.0293,0.33,0.0025,20,8
2023,10,20,금요일,도봉구,0.0054,0.0334,0.22,0.0025,19,6
2023,10,20,금요일,동대문구,0.0077,0.0295,0.35,0.0031,21,7
2023,10,20,금요일,동작구,0.0083,0.033,0.28,0.0025,19,6
2023,10,20,금요일,마포구,0.0112,0.027,0.35,0.0021,20,7
2023,10,20,금요일,서대문구,0.0086,0.028,0.24,0.0032,20,8
2023,10,20,금요일,서초구,0.0076,0.0264,0.28,0.0025,27,6
2023,10,20,금요일,성동구,0.0105,0.0245,0.28,0.0027,20,7
2023,10,20,금요일,성북구,0.0105,0.0279,0.24,0.0028,19,5
2023,10,20,금요일,송파구,0.0118,0.0283,0.35,0.0024,24,7
2023,10,20,금요일,양천구,0.0131,0.0253,0.37,0.0028,22,6
2023,10,20,금요일,영등포구,0.011,0.0274,0.36,0.0025,18,7
2023,10,20,금요일,용산구,0.01,0.0265,0.37,0.0031,21,6
2023,10,20,금요일,은평구,0.0083,0.0253,0.23,0.0026,21,5
2023,10,20,금요일,종로구,0.0087,0.0309,0.38,0.003,19,7
2023,10,20,금요일,중구,0.0092,0.0276,0.34,0.0027,15,6
2023,10,20,금요일,중랑구,0.0082,0.0271,0.3,0.0023,20,7
2023,10,20,금요일,강남대로,0.0189,0.0192,0.43,0.0025,27,6
2023,10,20,금요일,강변북로,0.0135,0.0236,0.23,0.0024,22,8
2023,10,20,금요일,공항대로,0.0204,0.0186,0.36,0.0028,30,8
2023,10,20,금요일,도산대로,,,,,,
2023,10,20,금요일,동작대로,0.0203,0.024,0.41,0.003,25,8
2023,10,20,금요일,시흥대로,0.0134,0.0227,0.32,0.003,21,7
2023,10,20,금요일,신촌로,0.0183,0.016,0.48,0.0029,24,8
2023,10,20,금요일,영등포로,0.0164,0.0218,0.41,0.0027,20,8
2023,10,20,금요일,정릉로,0.0161,0.0054,0.39,0.0026,21,8
2023,10,20,금요일,종로,0.0082,0.0255,0.37,0.0034,19,6
2023,10,20,금요일,천호대로,0.0176,0.0228,0.37,0.0025,23,7
2023,10,20,금요일,청계천로,0.0117,0.0249,0.36,0.0029,23,7
2023,10,20,금요일,한강대로,0.0154,0.0222,0.44,0.0034,24,6
2023,10,20,금요일,홍릉로,0.0139,0.0239,0.39,0.003,23,7
2023,10,20,금요일,화랑로,0.017,0.0221,0.37,0.0027,22,7
2023,10,20,금요일,관악산,0.0047,0.0318,0.11,0.0027,19,5
2023,10,20,금요일,남산,0.0079,0.0281,0.24,0.0027,16,3
2023,10,20,금요일,북한산,0.0038,0.0295,0.25,0.0024,16,7
2023,10,20,금요일,세곡,0.0135,0.0201,0.29,0.0026,24,4
2023,10,20,금요일,항동,0.0076,0.029,0.33,0.0027,12,3
2023,10,20,금요일,행주,0.0059,0.0283,0.51,0.0022,19,4
2023,10,20,금요일,마포아트센터,0.0099,0.0288,0.32,0.0028,19,4
2023,10,20,금요일,서울숲,0.007,0.0234,0.49,0.0024,19,5
2023,10,20,금요일,올림픽공원,0.0082,0.0268,0.46,0.0028,18,6
2023,10,20,금요일,자연사박물관,0.0087,0.027,0.48,0.0024,18,4
2023,10,21,토요일,강남구,0.0156,0.0235,0.36,0.003,18,7
2023,10,21,토요일,강동구,0.0156,0.0204,,0.003,20,8
2023,10,21,토요일,강북구,0.009,0.0274,0.35,0.002,16,6
2023,10,21,토요일,강서구,0.019,0.017,0.4,,19,4
2023,10,21,토요일,관악구,0.0162,0.023,0.42,0.0025,23,8
2023,10,21,토요일,광진구,0.0159,0.0228,0.42,0.0023,18,6
2023,10,21,토요일,구로구,0.015,0.0132,0.29,0.002,18,3
2023,10,21,토요일,금천구,0.0186,0.0221,0.43,0.0025,18,6
2023,10,21,토요일,노원구,0.0148,0.0201,0.4,0.0025,17,7
2023,10,21,토요일,도봉구,0.0097,0.028,0.19,0.0023,14,5
2023,10,21,토요일,동대문구,0.0136,0.0251,0.39,0.003,19,6
2023,10,21,토요일,동작구,0.0144,0.0269,0.33,0.0024,18,7
2023,10,21,토요일,마포구,0.0247,0.0148,0.43,0.0021,19,8
2023,10,21,토요일,서대문구,0.0123,0.0238,0.32,0.0035,17,8
2023,10,21,토요일,서초구,0.0146,0.0201,0.32,0.0023,20,7
2023,10,21,토요일,성동구,0.0133,0.0211,0.31,0.0022,18,7
2023,10,21,토요일,성북구,0.0162,0.0228,0.34,0.0029,17,5
2023,10,21,토요일,송파구,0.0176,0.0226,0.4,0.0023,21,6
2023,10,21,토요일,양천구,0.0168,0.0233,0.4,0.0026,19,7
2023,10,21,토요일,영등포구,0.0205,0.0148,0.41,0.0028,18,10
2023,10,21,토요일,용산구,0.0159,0.0215,0.42,0.0031,21,6
2023,10,21,토요일,은평구,0.0116,0.0219,0.24,0.0026,18,5
2023,10,21,토요일,종로구,0.0202,0.0138,0.45,0.003,16,7
2023,10,21,토요일,중구,0.0158,0.0209,0.38,0.0026,13,7
2023,10,21,토요일,중랑구,0.0143,0.0219,0.35,0.0022,17,7
2023,10,21,토요일,강남대로,0.025,0.0128,0.49,0.0031,21,7
2023,10,21,토요일,강변북로,0.0171,0.0199,0.28,0.0027,18,7
2023,10,21,토요일,공항대로,0.0212,0.0173,0.39,0.0027,23,8
2023,10,21,토요일,도산대로,,,,,,
2023,10,21,토요일,동작대로,0.0265,0.0187,0.49,0.0028,22,8
2023,10,21,토요일,시흥대로,0.0246,0.0168,0.41,0.003,21,8
2023,10,21,토요일,신촌로,0.0208,0.0139,0.5,0.0029,23,9
2023,10,21,토요일,영등포로,0.0219,0.0181,0.45,0.0027,28,11
2023,10,21,토요일,정릉로,0.0207,0.0044,0.45,0.0026,19,9
2023,10,21,토요일,종로,0.0145,0.0199,0.43,0.0029,17,5
2023,10,21,토요일,천호대로,0.0224,0.0168,0.43,0.0024,20,6
2023,10,21,토요일,청계천로,0.0165,0.0199,0.4,0.0027,20,7
2023,10,21,토요일,한강대로,0.0205,0.0178,0.49,0.0033,23,8
2023,10,21,토요일,홍릉로,0.0199,0.0188,0.46,0.003,20,7
2023,10,21,토요일,화랑로,0.0222,0.0146,0.45,0.0026,20,7
2023,10,21,토요일,관악산,0.0052,0.0335,0.13,0.0028,17,4
2023,10,21,토요일,남산,0.0119,0.0255,0.19,0.0029,13,3
2023,10,21,토요일,북한산,0.0032,0.0242,0.22,0.0022,9,5
2023,10,21,토요일,세곡,0.0197,0.012,0.36,0.0028,19,6
2023,10,21,토요일,항동,0.0144,0.0208,0.36,0.0026,13,2
2023,10,21,토요일,행주,0.0138,0.0224,0.65,0.0024,17,5
2023,10,21,토요일,마포아트센터,0.0138,0.0247,0.38,0.0029,18,4
2023,10,21,토요일,서울숲,0.0122,0.0179,0.34,0.0025,17,4
2023,10,21,토요일,올림픽공원,0.0133,0.0205,0.49,0.0029,14,6
